size type  blanks  precomp  comp_time  postcomp
3 1 1 0.586561203003 0.00255298614502 0.000820875167847
3 1 1 0.594997882843 0.00270891189575 0.000822067260742
3 1 1 0.613533973694 0.00288915634155 0.000860929489136
3 2 1 0.605232954025 0.00276207923889 0.000783920288086
3 2 1 0.595284938812 0.00287485122681 0.0018618106842
3 2 1 0.598258018494 0.0025691986084 0.000760078430176
3 3 1 0.602219104767 0.00244808197021 0.000754117965698
3 3 1 0.594407081604 0.00267219543457 0.000787019729614
3 3 1 0.608232975006 0.00356912612915 0.000787019729614
3 4 1 0.592402935028 0.00364899635315 0.000817060470581
3 4 1 0.648746013641 0.00250720977783 0.000787019729614
3 4 1 0.647771120071 0.00268793106079 0.000787019729614
3 5 1 0.607059955597 0.00265002250671 0.000770092010498
3 5 1 0.623970031738 0.00282001495361 0.00084400177002
3 5 1 0.611238956451 0.00265407562256 0.000792026519775
3 6 1 0.636313199997 0.00273299217224 0.000770807266235
3 6 1 0.579617977142 0.00281310081482 0.000802040100098
3 6 1 0.605725049973 0.00271105766296 0.000902891159058
3 1 2 0.591315984726 0.00263810157776 0.000794887542725
3 1 2 0.629296779633 0.00252199172974 0.000797986984253
3 1 2 0.604300022125 0.00268292427063 0.000820875167847
3 2 2 0.61620092392 0.00260400772095 0.000771045684814
3 2 2 0.588224887848 0.0030210018158 0.000855922698975
3 2 2 0.642339944839 0.00289297103882 0.00088095664978
3 3 2 0.603188037872 0.00339317321777 0.000904083251953
3 3 2 0.647701978683 0.00247693061829 0.00078010559082
3 3 2 0.616992950439 0.00275087356567 0.000802993774414
3 4 2 0.577679157257 0.00280904769897 0.000779867172241
3 4 2 0.598428010941 0.00280499458313 0.000800132751465
3 4 2 0.614330053329 0.00293207168579 0.00086498260498
3 5 2 0.616901874542 0.00280499458313 0.000773906707764
3 5 2 0.589195013046 0.00274205207825 0.000794172286987
3 5 2 0.610694169998 0.00247597694397 0.000778913497925
3 6 2 0.586115121841 0.00291013717651 0.000877141952515
3 6 2 0.615722894669 0.00276899337769 0.000808000564575
3 6 2 0.597743988037 0.00273084640503 0.000783920288086
3 1 3 0.599952936172 0.00284194946289 0.000795841217041
3 1 3 0.593188047409 0.00325202941895 0.000916957855225
3 1 3 0.598600149155 0.00270318984985 0.000808000564575
3 2 3 0.638206958771 0.00447106361389 0.00133299827576
3 2 3 1.15172100067 0.00484490394592 0.00144195556641
3 2 3 0.843110799789 0.00284004211426 0.00244998931885
3 3 3 0.634598970413 0.00285792350769 0.000774145126343
3 3 3 0.614294052124 0.00297498703003 0.000863790512085
3 3 3 0.598373889923 0.00238490104675 0.000734090805054
3 4 3 0.600784063339 0.00277495384216 0.000763893127441
3 4 3 0.589207172394 0.00244307518005 0.00146198272705
3 4 3 0.596091985703 0.00290989875793 0.000837087631226
3 5 3 0.596499204636 0.00250291824341 0.000761032104492
3 5 3 0.608103990555 0.00301289558411 0.000818967819214
3 5 3 0.598321914673 0.00314998626709 0.000881910324097
3 6 3 0.628894090652 0.00277900695801 0.00094199180603
3 6 3 0.652302980423 0.00443506240845 0.000975847244263
3 6 3 0.637496948242 0.00527691841125 0.00145506858826
3 1 4 0.659883022308 0.00266599655151 0.000960111618042
3 1 4 0.604178905487 0.00282287597656 0.000800848007202
3 1 4 0.60406088829 0.00299286842346 0.00079607963562
3 2 4 0.599806070328 0.00313115119934 0.00904393196106
3 2 4 0.595841169357 0.0029079914093 0.0103631019592
3 2 4 0.580680131912 0.00303506851196 0.0104279518127
3 3 4 0.593462944031 0.00296902656555 0.000953912734985
3 3 4 0.584120035172 0.00285601615906 0.00249099731445
3 3 4 0.627384901047 0.00253415107727 0.00246596336365
3 4 4 0.597301006317 0.0029239654541 0.00321698188782
3 4 4 0.597580909729 0.00271797180176 0.00329303741455
3 4 4 0.583334922791 0.00301885604858 0.00332403182983
3 5 4 0.593788862228 0.00402498245239 0.00282120704651
3 5 4 0.598062992096 0.00309205055237 0.00299787521362
3 5 4 0.585764169693 0.00359010696411 0.00649404525757
3 6 4 0.598605871201 0.00286889076233 0.000752925872803
3 6 4 0.58486700058 0.00282597541809 0.000826835632324
3 6 4 0.607415914536 0.00277209281921 0.00422310829163
3 1 5 0.594695091248 0.00341296195984 0.0164029598236
3 1 5 0.610074043274 0.00289607048035 0.0116059780121
3 1 5 0.601082086563 0.00279378890991 0.0135929584503
3 2 5 0.597915887833 0.0032069683075 0.0086989402771
3 2 5 0.605443000793 0.00307416915894 0.00692009925842
3 2 5 0.607131004333 0.00306391716003 0.00773811340332
3 3 5 0.586858034134 0.00354099273682 0.00751113891602
3 3 5 0.590684890747 0.00379300117493 0.00673413276672
3 3 5 0.598242998123 0.00355696678162 0.0105829238892
3 4 5 0.589663028717 0.00300812721252 0.00361800193787
3 4 5 0.60813999176 0.00294589996338 0.00346088409424
3 4 5 0.612382888794 0.00281190872192 0.00459504127502
3 5 5 0.605792999268 0.00316596031189 0.00625276565552
3 5 5 0.620877027512 0.00298190116882 0.00824809074402
3 5 5 0.610779047012 0.00317001342773 0.00812602043152
3 6 5 0.588387012482 0.00293588638306 0.00433802604675
3 6 5 0.621103048325 0.00275707244873 0.00414419174194
3 6 5 0.589384078979 0.00308680534363 0.00846385955811
3 1 6 0.609278202057 0.00318002700806 0.0160810947418
3 1 6 1.10397696495 0.00580501556396 0.0159740447998
3 1 6 0.996431112289 0.00385618209839 0.00842595100403
3 2 6 0.603633880615 0.00323796272278 0.00621891021729
3 2 6 0.637176990509 0.00319600105286 0.00649690628052
3 2 6 0.655997037888 0.00311803817749 0.00684404373169
3 3 6 0.606761932373 0.00326991081238 0.00843095779419
3 3 6 0.638156175613 0.00331711769104 0.00778412818909
3 3 6 0.580374002457 0.00307106971741 0.0072500705719
3 4 6 0.637033939362 0.0031418800354 0.00447487831116
3 4 6 0.608747959137 0.00302505493164 0.00518798828125
3 4 6 0.659059047699 0.00284600257874 0.0058228969574
3 5 6 0.592041015625 0.00377678871155 0.00920987129211
3 5 6 0.603806018829 0.0031909942627 0.00998091697693
3 5 6 0.601859092712 0.00319504737854 0.00835704803467
3 6 6 0.599822044373 0.00309205055237 0.0082631111145
3 6 6 0.606949090958 0.00325584411621 0.00845384597778
3 6 6 0.592064142227 0.00327610969543 0.00611591339111
3 1 7 0.60155081749 0.00313091278076 0.0080258846283
3 1 7 0.579762935638 0.00323605537415 0.00830507278442
3 1 7 0.604871034622 0.00329113006592 0.010066986084
3 2 7 0.595925807953 0.00340294837952 0.00591802597046
3 2 7 0.601547956467 0.00340294837952 0.0053539276123
3 2 7 0.593608856201 0.003093957901 0.00478577613831
3 3 7 0.588143110275 0.00334405899048 0.00608015060425
3 3 7 0.592777967453 0.00336384773254 0.00696587562561
3 3 7 0.591227054596 0.0040020942688 0.00624799728394
3 4 7 0.611642122269 0.0030300617218 0.00590896606445
3 4 7 0.584138870239 0.00337505340576 0.00666093826294
3 4 7 0.624964952469 0.00327396392822 0.00690507888794
