size type  blanks  precomp  comp_time  postcomp
6 1 1 5.44786310196 0.0763649940491 0.00268983840942
6 1 1 5.93020582199 0.110805034637 0.0039701461792
6 1 1 5.7244758606 0.0737590789795 0.0037260055542
6 2 1 5.50803399086 0.0732851028442 0.00264310836792
6 2 1 5.35120201111 0.0736849308014 0.00259590148926
6 2 1 5.53228998184 0.0734889507294 0.00265502929688
6 3 1 5.4733440876 0.0799071788788 0.00341105461121
6 3 1 6.28555202484 0.0739049911499 0.00265097618103
6 3 1 5.53913497925 0.0726680755615 0.00260305404663
6 4 1 5.38649201393 0.0735750198364 0.00267195701599
6 4 1 5.44008088112 0.0748860836029 0.00265502929688
6 4 1 5.48417210579 0.0747060775757 0.00284218788147
6 5 1 5.4111571312 0.073618888855 0.0038001537323
6 5 1 6.39060091972 0.0738518238068 0.00270891189575
6 5 1 5.42226910591 0.075177192688 0.00261092185974
6 6 1 5.50274515152 0.075718164444 0.00271201133728
6 6 1 5.39690303802 0.0760419368744 0.00259399414062
6 6 1 5.53696680069 0.0737471580505 0.00268483161926
6 1 2 6.45526814461 0.0726330280304 0.00264191627502
6 1 2 5.41611099243 0.0728681087494 0.00265717506409
6 1 2 5.4524140358 0.0727968215942 0.00261497497559
6 2 2 5.4128818512 0.0750131607056 0.0027060508728
6 2 2 5.4910428524 0.0733640193939 0.00260901451111
6 2 2 5.46489906311 0.0748569965363 0.00280690193176
6 3 2 6.32434082031 0.0739340782166 0.00264596939087
6 3 2 5.67208194733 0.0746419429779 0.00266695022583
6 3 2 5.38972401619 0.0730030536652 0.00263595581055
6 4 2 5.51389884949 0.0737299919128 0.00271606445312
6 4 2 5.45243906975 0.073853969574 0.00271201133728
6 4 2 5.31810712814 0.0736610889435 0.00265908241272
6 5 2 6.40155720711 0.0731539726257 0.00267291069031
6 5 2 5.403455019 0.0757520198822 0.00274896621704
6 5 2 5.5131649971 0.0732560157776 0.00267004966736
6 6 2 5.32189488411 0.0743160247803 0.00274515151978
6 6 2 5.5381000042 0.0728490352631 0.0027220249176
6 6 2 6.49934101105 0.076975107193 0.0027220249176
6 1 3 5.44158101082 0.0741322040558 0.00264406204224
6 1 3 5.47705817223 0.0782999992371 0.00539994239807
6 1 3 5.349173069 0.0734372138977 0.00259399414062
6 2 3 5.49458003044 0.0730218887329 0.00264596939087
6 2 3 5.52596592903 0.0738978385925 0.00263690948486
6 2 3 6.3259510994 0.0740439891815 0.00319600105286
6 3 3 5.50323987007 0.0730609893799 0.00261783599854
6 3 3 5.42155790329 0.0745120048523 0.00268912315369
6 3 3 5.53345894814 0.0745689868927 0.00263810157776
6 4 3 5.39067006111 0.074728012085 0.00271201133728
6 4 3 6.14244389534 0.114419937134 0.00388383865356
6 4 3 5.64917683601 0.0793919563293 0.00266289710999
6 5 3 5.44874811172 0.0730571746826 0.00263810157776
6 5 3 5.45490908623 0.0805141925812 0.00272488594055
6 5 3 5.34359693527 0.0749261379242 0.00273895263672
6 6 3 5.47032308578 0.0747718811035 0.00272178649902
6 6 3 6.40493702888 0.073921918869 0.00266599655151
6 6 3 5.39351987839 0.0770781040192 0.00263690948486
6 1 4 5.50113511086 0.0749051570892 0.00276112556458
6 1 4 5.36856198311 0.0751399993896 0.00276708602905
6 1 4 5.4477648735 0.0752940177917 0.00271010398865
6 2 4 5.42270803452 0.0751469135284 0.00285005569458
6 2 4 6.28276801109 0.0749878883362 0.00268006324768
6 2 4 5.47077298164 0.0748670101166 0.00282192230225
6 3 4 5.29738688469 0.0738580226898 0.00269913673401
6 3 4 5.4849550724 0.0751488208771 0.00272798538208
6 3 4 5.3237850666 0.0745549201965 0.00267505645752
6 4 4 6.00094914436 0.115360975266 0.00446701049805
6 4 4 5.72153306007 0.0740189552307 0.00270104408264
6 4 4 5.30298399925 0.0747218132019 0.00278186798096
6 5 4 5.49414801598 0.077152967453 0.00270390510559
6 5 4 5.36286997795 0.0734748840332 0.00270080566406
6 5 4 5.50979208946 0.0744619369507 0.00270819664001
6 6 4 6.32952308655 0.0743050575256 0.00274801254272
6 6 4 5.37495183945 0.0748040676117 0.00267004966736
6 6 4 5.43210291862 0.0750288963318 0.00274896621704
6 1 5 5.35077500343 0.0741739273071 0.00264883041382
6 1 5 5.51944613457 0.0743081569672 0.00282001495361
6 1 5 5.35456085205 0.0744178295135 0.0122010707855
6 2 5 6.38486599922 0.074373960495 0.00274515151978
6 2 5 5.52478790283 0.0792469978333 0.00276398658752
6 2 5 5.38414788246 0.0746200084686 0.00277996063232
6 3 5 5.41525793076 0.0751550197601 0.0127000808716
6 3 5 5.36033582687 0.0739130973816 0.0121581554413
6 3 5 6.18468999863 0.114305019379 0.0192980766296
6 4 5 5.57514214516 0.0740661621094 0.00269508361816
6 4 5 5.39605998993 0.0738701820374 0.00263595581055
6 4 5 5.44594907761 0.0738179683685 0.0120489597321
6 5 5 5.33455681801 0.0738389492035 0.00264501571655
6 5 5 5.5349779129 0.0732359886169 0.00270795822144
6 5 5 6.39876699448 0.0747630596161 0.00275588035583
6 6 5 5.41680788994 0.0747060775757 0.023992061615
6 6 5 5.5182299614 0.0742318630219 0.0244748592377
6 6 5 5.41159892082 0.0755369663239 0.0240709781647
6 1 6 5.4569849968 0.0753378868103 0.0126361846924
6 1 6 5.33676981926 0.074089050293 0.0122201442719
