size type  blanks  precomp  comp_time  postcomp
7 1 147 10.3235211372 0.297600030899 0.322741985321
7 1 147 10.5352339745 0.312351942062 0.606340885162
7 1 147 11.5856699944 0.31404209137 0.658539056778
7 1 147 10.1199491024 0.314719200134 0.651825904846
7 1 147 10.1929199696 0.313118934631 0.657680988312
7 1 147 11.386644125 0.314370155334 0.660712003708
7 1 147 10.2267568111 0.31583404541 0.661842107773
7 2 147 10.2230498791 0.292586088181 0.262746095657
7 2 147 11.4005689621 0.311721801758 0.57828783989
7 2 147 10.4837968349 0.314565896988 0.704095840454
7 2 147 11.150865078 0.461591005325 0.705551862717
7 2 147 10.3358719349 0.314846992493 0.684512138367
7 2 147 10.29708004 0.330626010895 0.716736078262
7 2 147 11.3445899487 0.318992137909 0.655685186386
7 3 147 10.5131900311 0.301021814346 0.325517892838
7 3 147 10.281525135 0.308307170868 0.57516503334
7 3 147 11.372369051 0.355057954788 0.642142057419
7 3 147 10.4075810909 0.321366071701 0.68364405632
7 3 147 10.1278460026 0.311662912369 0.753142118454
7 3 147 11.5959818363 0.311063051224 0.651041030884
7 3 147 10.1366178989 0.312397956848 0.667194843292
7 4 147 10.0710148811 0.296982049942 0.304165124893
7 4 147 11.3042879105 0.311201810837 0.508933067322
7 4 147 10.1486370564 0.310292005539 0.669330120087
7 4 147 10.226266861 0.31927895546 0.966824054718
7 4 147 10.7838928699 0.310664892197 0.653970003128
7 4 147 10.1633431911 0.309726953506 0.65100312233
7 4 147 10.1674349308 0.310250997543 0.651546955109
7 5 147 10.0986931324 0.29625415802 0.283295154572
7 5 147 10.2063632011 0.31930398941 0.532664775848
7 5 147 10.2141160965 0.329946041107 0.676070928574
7 5 147 10.0039000511 0.313859939575 0.652145862579
7 5 147 10.1429619789 0.325063943863 0.650053977966
7 5 147 15.0074489117 0.562975883484 1.10722899437
7 5 147 17.1533811092 0.311642169952 0.649739027023
7 6 147 10.1372680664 0.296070098877 0.266421079636
7 6 147 10.1602320671 0.31862282753 0.545243024826
7 6 147 10.0531721115 0.310646057129 0.675150156021
7 6 147 10.1225531101 0.310254096985 0.655837059021
7 6 147 10.3180279732 0.316138029099 0.652647972107
7 6 147 10.1232340336 0.313122987747 0.67288684845
7 6 147 10.4011180401 0.312641859055 0.665558815002
