size type  blanks  precomp  comp_time  postcomp
8 1 192 21.8014800549 1.39199995995 0.906590938568
8 1 192 22.965118885 1.41849708557 4.13679909706
8 1 192 19.3181810379 1.42568206787 4.77445197105
8 1 192 19.5159380436 1.43019390106 5.54351210594
8 1 192 19.2170779705 1.49845790863 5.52721714973
8 1 192 19.8026721478 1.44526314735 5.12407398224
8 1 192 19.2875330448 1.46927785873 5.18432497978
8 2 192 19.5026960373 1.3528110981 0.918221950531
8 2 192 19.2015221119 1.3863928318 2.53885793686
8 2 192 19.2995870113 1.43115592003 4.80946588516
8 2 192 18.9581069946 1.4548561573 5.48016309738
8 2 192 19.2745528221 1.42201089859 5.11768984795
8 2 192 19.2477869987 1.46816301346 5.23561286926
8 2 192 20.5386359692 1.52046298981 5.22463107109
8 3 192 19.8397939205 1.3582110405 0.942279100418
8 3 192 18.9139759541 1.41922688484 4.3002808094
8 3 192 19.2711949348 1.47906088829 5.28394699097
8 3 192 20.4952762127 1.61628103256 6.31086421013
8 3 192 20.8194429874 1.49644899368 5.20559382439
8 3 192 19.8994410038 1.43564081192 5.42547512054
8 3 192 20.523255825 1.52929806709 5.21193194389
8 4 192 19.8807430267 1.35515284538 0.939755916595
8 4 192 20.0199639797 1.4598710537 3.34055304527
8 4 192 19.8063929081 1.427257061 4.66428995132
8 4 192 19.1947109699 1.4618871212 5.36521315575
8 4 192 18.8283700943 1.43354701996 5.45465302467
8 4 192 20.2230229378 1.5471599102 5.13345885277
8 4 192 19.2747321129 1.45573806763 5.06001114845
8 5 192 18.3612651825 1.32837104797 1.0198700428
8 5 192 18.7440998554 1.3971619606 4.05457496643
8 5 192 18.4791741371 1.41447901726 4.85408902168
8 5 192 18.5478861332 1.44514703751 5.34078621864
8 5 192 19.1489861012 1.40956616402 4.97600889206
8 5 192 18.4722800255 1.40811300278 4.99375700951
8 5 192 18.4687299728 1.40798401833 4.992166996
8 6 192 18.3806450367 1.31571912766 0.745959997177
8 6 192 18.7360868454 1.42222094536 4.05049180984
8 6 192 18.7264010906 1.41499114037 4.89028406143
8 6 192 18.7223927975 1.41326403618 5.43418812752
8 6 192 18.6740679741 1.43295383453 5.4526720047
8 6 192 18.3719408512 1.40744900703 5.40887498856
8 6 192 18.7961518764 1.4246430397 5.00587701797
