size type  blanks  precomp  comp_time  postcomp
2 1 1 0.00658702850342 0.00409984588623 0.0118570327759
2 1 1 0.00770711898804 0.000885963439941 0.000981092453003
2 1 1 0.00634503364563 0.000549077987671 0.000532150268555
2 2 1 0.00658202171326 0.000535011291504 0.000488996505737
2 2 1 0.00652980804443 0.00056004524231 0.000515937805176
2 2 1 0.00635385513306 0.000561952590942 0.000478982925415
2 3 1 0.00688886642456 0.000797033309937 0.000550985336304
2 3 1 0.00719499588013 0.000810146331787 0.000504016876221
2 3 1 0.00641989707947 0.000565052032471 0.000539064407349
2 4 1 0.006352186203 0.000558137893677 0.000502824783325
2 4 1 0.00648379325867 0.000650882720947 0.000531911849976
2 4 1 0.00880980491638 0.00089693069458 0.00065279006958
2 5 1 0.00664186477661 0.000794887542725 0.000668048858643
2 5 1 0.00713396072388 0.000592947006226 0.000489950180054
2 5 1 0.00616908073425 0.00056004524231 0.000494003295898
2 6 1 0.00620198249817 0.000565052032471 0.00045108795166
2 6 1 0.00649499893188 0.000710964202881 0.000622987747192
2 6 1 0.00616693496704 0.000550031661987 0.000460863113403
2 1 2 0.00690197944641 0.000528812408447 0.000516891479492
2 1 2 0.00757503509521 0.000684976577759 0.000494003295898
2 1 2 0.00669503211975 0.000566005706787 0.000555992126465
2 2 2 0.00636911392212 0.000684976577759 0.000818967819214
2 2 2 0.00648307800293 0.000622987747192 0.000506162643433
2 2 2 0.00620198249817 0.00052285194397 0.000518083572388
2 3 2 0.00621795654297 0.000541925430298 0.000455856323242
2 3 2 0.00635385513306 0.000674962997437 0.000637054443359
2 3 2 0.00613403320312 0.00054407119751 0.00049614906311
2 4 2 0.00853991508484 0.000566959381104 0.000517845153809
2 4 2 0.00755190849304 0.000589847564697 0.00052285194397
2 4 2 0.00632691383362 0.000568866729736 0.00047779083252
2 5 2 0.00623202323914 0.000623941421509 0.000539064407349
2 5 2 0.00674200057983 0.000597953796387 0.00053596496582
2 5 2 0.00693011283875 0.00074291229248 0.000719785690308
2 6 2 0.00771999359131 0.000564813613892 0.000528812408447
2 6 2 0.0083019733429 0.00061297416687 0.000514030456543
2 6 2 0.00652718544006 0.000709056854248 0.000616788864136
2 1 3 0.00631308555603 0.000600099563599 0.000510931015015
2 1 3 0.00642490386963 0.000598907470703 0.000584125518799
2 1 3 0.00966596603394 0.000664949417114 0.000586986541748
2 2 3 0.00842809677124 0.000716924667358 0.000639915466309
2 2 3 0.0062689781189 0.000602006912231 0.000572919845581
2 2 3 0.00687193870544 0.00053596496582 0.000586986541748
2 3 3 0.00625610351562 0.000643968582153 0.000535011291504
2 3 3 0.00622487068176 0.00059700012207 0.000568866729736
2 3 3 0.0065221786499 0.000614881515503 0.000527858734131
2 4 3 0.00621294975281 0.000646114349365 0.000491142272949
2 4 3 0.00734496116638 0.000669956207275 0.000661134719849
2 4 3 0.00675201416016 0.000653982162476 0.000592947006226
2 5 3 0.00656795501709 0.000610113143921 0.000573873519897
2 5 3 0.00629591941833 0.000587940216064 0.000571012496948
2 5 3 0.00638508796692 0.000617980957031 0.000756978988647
2 6 3 0.00696492195129 0.000849008560181 0.000562191009521
2 6 3 0.00836801528931 0.00100016593933 0.000761985778809
2 6 3 0.0067298412323 0.000710964202881 0.000582933425903
2 1 4 0.00647497177124 0.000756025314331 0.000645875930786
2 1 4 0.00631403923035 0.000685930252075 0.000694990158081
2 1 4 0.00622582435608 0.000586986541748 0.000643968582153
2 2 4 0.00725603103638 0.000612020492554 0.000590085983276
2 2 4 0.0062460899353 0.000657081604004 0.000604152679443
2 2 4 0.00625491142273 0.000951051712036 0.000956058502197
2 3 4 0.00701093673706 0.00087308883667 0.000680923461914
2 3 4 0.00676107406616 0.000723123550415 0.000759124755859
2 3 4 0.00791501998901 0.000602006912231 0.000596046447754
2 4 4 0.0063099861145 0.000611066818237 0.000653028488159
2 4 4 0.00648593902588 0.00062894821167 0.000655174255371
2 4 4 0.00652003288269 0.000967979431152 0.000962972640991
2 5 4 0.00662088394165 0.00061297416687 0.000634908676147
2 5 4 0.0065438747406 0.00080418586731 0.000709056854248
2 5 4 0.00733017921448 0.000788927078247 0.000924110412598
2 6 4 0.00692701339722 0.000745058059692 0.000741004943848
2 6 4 0.00722813606262 0.000833034515381 0.00071907043457
2 6 4 0.0138051509857 0.00126099586487 0.00110483169556
2 1 5 0.00702905654907 0.000710964202881 0.000756978988647
2 1 5 0.00687003135681 0.00103807449341 0.000867128372192
2 1 5 0.0110330581665 0.000742197036743 0.000746965408325
2 2 5 0.00673007965088 0.000725984573364 0.000701904296875
2 2 5 0.00706195831299 0.000741004943848 0.000802993774414
2 2 5 0.013601064682 0.00118589401245 0.000967979431152
2 3 5 0.00672888755798 0.000744104385376 0.000661134719849
2 3 5 0.00648999214172 0.000740051269531 0.000640153884888
2 3 5 0.00647497177124 0.000715970993042 0.000694990158081
2 4 5 0.0136761665344 0.000882148742676 0.000943899154663
2 4 5 0.00698184967041 0.000707864761353 0.000649929046631
2 4 5 0.00614380836487 0.000661849975586 0.000687837600708
2 5 5 0.00724506378174 0.000676155090332 0.00065803527832
2 5 5 0.00691390037537 0.000888824462891 0.000720977783203
2 5 5 0.00673604011536 0.000909090042114 0.000653982162476
2 6 5 0.00642490386963 0.000684022903442 0.000715970993042
2 6 5 0.00652003288269 0.00107789039612 0.00119996070862
2 6 5 0.00710296630859 0.000772953033447 0.000739097595215
2 1 6 0.00625395774841 0.000638961791992 0.000634908676147
2 1 6 0.0063579082489 0.000679016113281 0.000656843185425
2 1 6 0.00711989402771 0.000916004180908 0.00074291229248
2 2 6 0.00701904296875 0.00127506256104 0.000981092453003
2 2 6 0.00638604164124 0.00078296661377 0.000733852386475
2 2 6 0.00855493545532 0.000821113586426 0.000760078430176
2 3 6 0.00679898262024 0.000910997390747 0.000820875167847
2 3 6 0.00630593299866 0.00081205368042 0.000656843185425
2 3 6 0.00624704360962 0.000837802886963 0.000730991363525
2 4 6 0.00808691978455 0.0012059211731 0.000986099243164
2 4 6 0.00667405128479 0.000876903533936 0.000777006149292
2 4 6 0.00625085830688 0.000931978225708 0.000860929489136
2 5 6 0.00678586959839 0.000886917114258 0.000947952270508
2 5 6 0.00743985176086 0.000932931900024 0.000757217407227
2 5 6 0.00641202926636 0.000813961029053 0.000952005386353
2 6 6 0.00673198699951 0.00104784965515 0.00168299674988
2 6 6 0.00679397583008 0.000717878341675 0.000648021697998
2 6 6 0.00657892227173 0.000895977020264 0.000839948654175
2 1 7 0.0063841342926 0.000673055648804 0.000632047653198
2 1 7 0.00641798973083 0.000692129135132 0.000647068023682
2 1 7 0.00657105445862 0.000843048095703 0.000667095184326
2 2 7 0.0065290927887 0.000648975372314 0.000612020492554
2 2 7 0.00774097442627 0.000785112380981 0.000724077224731
2 2 7 0.00653982162476 0.000761985778809 0.000679969787598
2 3 7 0.00631809234619 0.000669956207275 0.000638008117676
2 3 7 0.00644397735596 0.00070595741272 0.000716924667358
2 3 7 0.00629210472107 0.000642061233521 0.000653028488159
2 4 7 0.00648713111877 0.000713109970093 0.000649929046631
2 4 7 0.00744795799255 0.000696897506714 0.000663995742798
2 4 7 0.00699901580811 0.000768899917603 0.000685930252075
2 5 7 0.00662398338318 0.000712156295776 0.000676870346069
2 5 7 0.00629091262817 0.000631093978882 0.000696182250977
2 5 7 0.00641012191772 0.000669956207275 0.000678062438965
2 6 7 0.00639700889587 0.00068187713623 0.000631809234619
2 6 7 0.0126419067383 0.00127792358398 0.000969171524048
2 6 7 0.00651884078979 0.000733852386475 0.000653028488159
2 1 8 0.00813889503479 0.00066089630127 0.000670194625854
2 1 8 0.00650000572205 0.000779151916504 0.000648021697998
2 1 8 0.00624990463257 0.000684022903442 0.000611066818237
2 2 8 0.00626516342163 0.000622987747192 0.000746011734009
2 2 8 0.00639295578003 0.00069785118103 0.00073504447937
2 2 8 0.0062620639801 0.000684022903442 0.000670909881592
2 3 8 0.00677680969238 0.000856876373291 0.000828981399536
2 3 8 0.00687313079834 0.00072193145752 0.00068998336792
2 3 8 0.00623607635498 0.000645160675049 0.00068998336792
2 4 8 0.00710797309875 0.000627040863037 0.000698089599609
2 4 8 0.00634098052979 0.00064492225647 0.000659942626953
2 4 8 0.00633001327515 0.000622987747192 0.000647068023682
2 5 8 0.00633096694946 0.000710964202881 0.000651121139526
2 5 8 0.00731086730957 0.000840187072754 0.000715970993042
2 5 8 0.00660395622253 0.000802040100098 0.00073504447937
2 6 8 0.00625586509705 0.000647068023682 0.000702142715454
