size  blanks  time  guess  backtrack
3  27  0.0790350437164  8  2
3  27  0.0930058956146  13  3
3  27  0.131725072861  21  4
3  27  0.150218963623  21  4
3  27  0.128836154938  21  4
3  27  0.132016897202  21  4
3  27  0.130601167679  21  4
3  27  0.112177848816  9  3
3  27  0.115214824677  13  2
3  27  0.102602005005  13  2
3  27  0.132842063904  21  4
3  27  0.137582063675  21  4
3  27  0.150052070618  21  4
3  27  0.131384134293  21  4
3  27  0.0676348209381  6  0
3  27  2.70551800728  292  142
3  27  0.153439998627  17  4
3  27  0.144564151764  19  4
3  27  0.13453912735  21  4
3  27  0.136430978775  21  4
3  27  0.132972955704  21  4
3  27  0.189609050751  21  9
3  27  0.138360023499  19  5
3  27  0.136140108109  21  4
3  27  0.131253957748  21  4
3  27  0.139412164688  21  4
3  27  0.131125926971  21  4
3  27  0.134138822556  21  4
3  27  0.0543251037598  6  1
3  27  0.13470697403  19  4
3  27  0.137836933136  21  4
3  27  0.129518032074  21  4
3  27  0.131735801697  21  4
3  27  0.139725923538  21  4
3  27  0.136904001236  21  4
3  27  0.0674321651459  6  1
3  27  0.116671085358  18  4
3  27  0.129567861557  21  4
3  27  0.13164806366  21  4
3  27  0.128930091858  21  4
3  27  0.13191485405  21  4
3  27  0.136967897415  21  4
