size  blanks  time  guess  backtrack
2  2  0.0150651931763  1  0
2  2  0.0135700702667  1  0
2  2  0.0148539543152  2  0
2  2  0.0229880809784  3  0
2  2  0.0063099861145  0  0
2  2  0.019877910614  2  0
2  2  0.0298230648041  3  1
2  2  0.0303139686584  3  1
2  2  0.0249979496002  3  1
2  2  0.023707151413  3  1
2  2  0.0259790420532  3  1
2  3  0.0256879329681  3  0
2  3  0.032112121582  4  0
2  3  0.0334010124207  5  0
2  3  0.031503200531  5  0
2  3  0.0457739830017  7  1
2  3  0.0424408912659  7  1
2  3  0.0374779701233  7  1
2  3  0.0318050384521  5  1
2  3  0.026985168457  4  0
2  3  0.0298569202423  4  0
2  3  0.0274360179901  4  0
2  3  0.0269088745117  4  0
2  3  0.0303208827972  4  0
2  3  0.0267899036407  4  0
2  3  0.010046005249  0  0
2  3  0.0282440185547  2  0
2  3  0.0262598991394  2  0
2  3  0.0196859836578  2  0
2  3  0.0246767997742  3  0
2  3  0.0209329128265  3  0
2  3  0.037868976593  3  0
2  3  0.0341489315033  4  1
2  3  0.0341050624847  4  1
2  3  0.0364530086517  6  1
2  3  0.0401639938354  7  1
2  3  0.038074016571  7  1
2  3  0.04159116745  7  1
2  3  0.0390388965607  7  1
2  3  0.0241370201111  3  0
2  3  0.0234489440918  3  0
2  3  0.0253648757935  3  0
2  3  0.0255630016327  3  0
2  3  0.0310280323029  5  0
2  3  0.0338289737701  5  0
2  3  0.0371441841125  7  1
2  3  0.0262370109558  3  0
2  3  0.0235910415649  3  0
2  3  0.0315899848938  5  0
2  3  0.0311019420624  5  0
2  3  0.0283918380737  5  0
2  3  0.0380749702454  7  1
2  3  0.0372059345245  7  1
2  4  0.0390827655792  7  1
2  4  0.0410549640656  7  1
2  4  0.0436339378357  7  1
2  4  0.0442972183228  7  1
2  4  0.0461668968201  7  1
2  4  0.0462379455566  7  1
2  4  0.0436208248138  7  1
2  4  0.0393269062042  7  1
2  4  0.0381619930267  7  1
2  4  0.0461268424988  7  1
2  4  0.0386528968811  7  1
2  4  0.0405540466309  7  1
2  4  0.0428128242493  7  1
2  4  0.0379149913788  7  1
2  4  0.0167260169983  3  0
2  4  0.0213840007782  3  0
2  4  0.0170819759369  3  0
2  4  0.0194408893585  3  0
2  4  0.0392789840698  7  1
2  4  0.0378849506378  7  1
2  4  0.0413031578064  7  1
2  4  0.0498428344727  7  1
2  4  0.0411601066589  7  1
2  4  0.0411341190338  7  1
2  4  0.0408878326416  7  1
2  4  0.0365288257599  7  1
2  4  0.0366160869598  7  1
2  4  0.0379509925842  7  1
2  4  0.0415580272675  7  1
2  4  0.0428891181946  7  1
2  4  0.0460538864136  7  1
2  4  0.0512728691101  7  1
2  4  0.0404989719391  7  1
2  4  0.0381200313568  7  1
2  4  0.0514559745789  7  1
2  4  0.0388770103455  7  1
2  4  0.0411291122437  7  1
2  4  0.0380208492279  7  1
2  4  0.0405111312866  7  1
2  4  0.0392389297485  7  1
2  4  0.041485786438  7  1
2  4  0.0374319553375  7  1
2  5  0.0432291030884  7  1
2  5  0.040944814682  7  1
2  5  0.0378129482269  7  1
2  5  0.0421769618988  7  1
2  5  0.0375370979309  7  1
2  5  0.0356841087341  7  1
2  5  0.0368759632111  7  1
2  5  0.0367050170898  7  1
2  5  0.0378620624542  7  1
2  5  0.0361559391022  7  1
2  5  0.0372250080109  7  1
2  5  0.0357818603516  7  1
2  5  0.0369670391083  7  1
2  5  0.0423309803009  7  1
2  5  0.045557975769  7  1
2  5  0.0463500022888  7  1
2  5  0.0401039123535  7  1
2  5  0.0404131412506  7  1
2  5  0.0385069847107  7  1
2  5  0.0387060642242  7  1
2  5  0.0390231609344  7  1
2  5  0.0405349731445  7  1
2  5  0.0387949943542  7  1
2  5  0.0375781059265  7  1
2  5  0.0368628501892  7  1
2  5  0.037966966629  7  1
2  5  0.0392870903015  7  1
2  5  0.0410659313202  7  1
2  5  0.0371370315552  7  1
2  5  0.0380260944366  7  1
2  5  0.0364081859589  7  1
2  5  0.0385091304779  7  1
2  5  0.0371518135071  7  1
2  5  0.0407099723816  7  1
2  5  0.0362751483917  7  1
2  5  0.0414400100708  7  1
2  5  0.0370619297028  7  1
2  5  0.0423099994659  7  1
2  5  0.0416848659515  7  1
2  5  0.0375490188599  7  1
2  5  0.0519158840179  7  1
2  5  0.0440421104431  7  1
2  6  0.0537099838257  7  1
2  6  0.0385131835938  7  1
2  6  0.0383789539337  7  1
2  6  0.0367650985718  7  1
2  6  0.0428221225739  7  1
2  6  0.0386879444122  7  1
2  6  0.0368330478668  7  1
2  6  0.0369439125061  7  1
2  6  0.0407829284668  7  1
2  6  0.0391750335693  7  1
2  6  0.0428020954132  7  1
2  6  0.0366489887238  7  1
2  6  0.0430490970612  7  1
2  6  0.0407741069794  7  1
2  6  0.0382800102234  7  1
2  6  0.0386779308319  7  1
2  6  0.0377330780029  7  1
2  6  0.0396549701691  7  1
2  6  0.0414798259735  7  1
2  6  0.0388491153717  7  1
2  6  0.0415420532227  7  1
2  6  0.0385439395905  7  1
2  6  0.041848897934  7  1
2  6  0.043053150177  7  1
2  6  0.0438802242279  7  1
2  6  0.0429990291595  7  1
2  6  0.0392899513245  7  1
2  6  0.0400500297546  7  1
2  6  0.0389249324799  7  1
2  6  0.0413329601288  7  1
2  6  0.0387680530548  7  1
2  6  0.0389668941498  7  1
2  6  0.0372569561005  7  1
2  6  0.0379178524017  7  1
2  6  0.0481581687927  7  1
2  6  0.0398697853088  7  1
2  6  0.0364248752594  7  1
2  6  0.0403790473938  7  1
2  6  0.0477509498596  7  1
2  6  0.0395529270172  7  1
2  6  0.0413172245026  7  1
2  6  0.0397908687592  7  1
2  7  0.0484972000122  7  1
2  7  0.0388429164886  7  1
2  7  0.0429549217224  7  1
2  7  0.0385048389435  7  1
2  7  0.0416040420532  7  1
2  7  0.037379026413  7  1
2  7  0.0404839515686  7  1
2  7  0.044851064682  7  1
2  7  0.0439128875732  7  1
2  7  0.0398399829865  7  1
2  7  0.0380780696869  7  1
2  7  0.0389029979706  7  1
2  7  0.042142868042  7  1
2  7  0.0367691516876  7  1
2  7  0.0402779579163  7  1
2  7  0.0415959358215  7  1
2  7  0.0379641056061  7  1
2  7  0.0430300235748  7  1
2  7  0.0370872020721  7  1
2  7  0.0413370132446  7  1
2  7  0.0372760295868  7  1
2  7  0.0378530025482  7  1
2  7  0.0428240299225  7  1
2  7  0.0425310134888  7  1
2  7  0.0386250019073  7  1
2  7  0.04168009758  7  1
2  7  0.038213968277  7  1
2  7  0.0400819778442  7  1
2  7  0.0388150215149  7  1
2  7  0.0411870479584  7  1
2  7  0.0383260250092  7  1
2  7  0.0394229888916  7  1
2  7  0.0367751121521  7  1
2  7  0.045469045639  7  1
2  7  0.045755147934  7  1
2  7  0.0482800006866  7  1
2  7  0.0406060218811  7  1
2  7  0.0395648479462  7  1
2  7  0.0373179912567  7  1
2  7  0.0386312007904  7  1
2  7  0.0392510890961  7  1
2  7  0.0382509231567  7  1
2  8  0.0371448993683  7  1
2  8  0.0406129360199  7  1
2  8  0.0460479259491  7  1
2  8  0.0477359294891  7  1
2  8  0.0459768772125  7  1
2  8  0.0488610267639  7  1
2  8  0.0397770404816  7  1
2  8  0.0395131111145  7  1
2  8  0.0381360054016  7  1
2  8  0.0392339229584  7  1
2  8  0.0394821166992  7  1
2  8  0.0382220745087  7  1
2  8  0.048015832901  7  1
2  8  0.0370428562164  7  1
2  8  0.0416049957275  7  1
2  8  0.0384471416473  7  1
2  8  0.0530078411102  7  1
2  8  0.0467598438263  7  1
2  8  0.062117099762  7  1
2  8  0.0372450351715  7  1
2  8  0.0407729148865  7  1
2  8  0.0383200645447  7  1
2  8  0.0397770404816  7  1
2  8  0.0412528514862  7  1
2  8  0.039510011673  7  1
2  8  0.03773021698  7  1
2  8  0.0429880619049  7  1
2  8  0.045930147171  7  1
2  8  0.0383081436157  7  1
2  8  0.0413789749146  7  1
2  8  0.0381510257721  7  1
2  8  0.0401031970978  7  1
2  8  0.0377550125122  7  1
2  8  0.0399491786957  7  1
2  8  0.0407910346985  7  1
2  8  0.0370280742645  7  1
2  8  0.0394909381866  7  1
2  8  0.0378670692444  7  1
2  8  0.0388288497925  7  1
2  8  0.0385599136353  7  1
2  8  0.0372569561005  7  1
2  8  0.0367839336395  7  1
2  9  0.0441391468048  7  1
2  9  0.0560598373413  7  1
2  9  0.0433609485626  7  1
2  9  0.0383398532867  7  1
2  9  0.0391099452972  7  1
2  9  0.0364789962769  7  1
2  9  0.0509531497955  7  1
2  9  0.0417029857635  7  1
2  9  0.0550620555878  7  1
2  9  0.037829875946  7  1
2  9  0.0389969348907  7  1
2  9  0.045205116272  7  1
2  9  0.0385971069336  7  1
2  9  0.0373139381409  7  1
2  9  0.0395150184631  7  1
2  9  0.0377340316772  7  1
2  9  0.0410847663879  7  1
2  9  0.0388200283051  7  1
2  9  0.0384550094604  7  1
2  9  0.0381619930267  7  1
2  9  0.0373339653015  7  1
2  9  0.038162946701  7  1
2  9  0.0396449565887  7  1
2  9  0.0388538837433  7  1
2  9  0.0374100208282  7  1
2  9  0.039715051651  7  1
2  9  0.0445969104767  7  1
2  9  0.045832157135  7  1
2  9  0.0459160804749  7  1
2  9  0.042356967926  7  1
2  9  0.0442819595337  7  1
2  9  0.0495979785919  7  1
2  9  0.0380518436432  7  1
2  9  0.039587020874  7  1
2  9  0.038055896759  7  1
2  9  0.0388610363007  7  1
2  9  0.0373289585114  7  1
2  9  0.040050983429  7  1
2  9  0.0378308296204  7  1
2  9  0.040235042572  7  1
2  9  0.0424499511719  7  1
2  9  0.0378968715668  7  1
2  10  0.0390601158142  7  1
2  10  0.0385298728943  7  1
2  10  0.0387959480286  7  1
2  10  0.0373990535736  7  1
2  10  0.0416541099548  7  1
2  10  0.0368549823761  7  1
2  10  0.0381231307983  7  1
2  10  0.0375208854675  7  1
2  10  0.0414249897003  7  1
2  10  0.0382781028748  7  1
2  10  0.0500509738922  7  1
2  10  0.0471649169922  7  1
2  10  0.0441629886627  7  1
2  10  0.0391099452972  7  1
2  10  0.036642074585  7  1
2  10  0.040894985199  7  1
2  10  0.036828994751  7  1
2  10  0.0368349552155  7  1
2  10  0.0398390293121  7  1
2  10  0.0373120307922  7  1
2  10  0.0396640300751  7  1
2  10  0.0384519100189  7  1
2  10  0.0392220020294  7  1
2  10  0.0373120307922  7  1
2  10  0.0413789749146  7  1
2  10  0.0380680561066  7  1
2  10  0.0406141281128  7  1
2  10  0.0387170314789  7  1
2  10  0.0372440814972  7  1
2  10  0.0387120246887  7  1
2  10  0.0367059707642  7  1
2  10  0.0382599830627  7  1
2  10  0.0381739139557  7  1
2  10  0.0446782112122  7  1
2  10  0.0364170074463  7  1
2  10  0.0527908802032  7  1
2  10  0.0442597866058  7  1
2  10  0.0526959896088  7  1
2  10  0.0936598777771  7  1
2  10  0.0973708629608  7  1
2  10  0.057914018631  7  1
2  10  0.0682439804077  7  1
2  11  0.0570809841156  7  1
2  11  0.0615839958191  7  1
2  11  0.0604569911957  7  1
2  11  0.0640931129456  7  1
2  11  0.0641858577728  7  1
2  11  0.067950963974  7  1
2  11  0.0714769363403  7  1
2  11  0.0745689868927  7  1
2  11  0.0724740028381  7  1
2  11  0.0506680011749  7  1
2  11  0.0731191635132  7  1
2  11  0.076810836792  7  1
2  11  0.0679218769073  7  1
2  11  0.0689241886139  7  1
2  11  0.0876429080963  7  1
2  11  0.0670549869537  7  1
2  11  0.0609290599823  7  1
2  11  0.0665199756622  7  1
2  11  0.0660879611969  7  1
2  11  0.0541851520538  7  1
2  11  0.0651340484619  7  1
2  11  0.0657660961151  7  1
2  11  0.0670380592346  7  1
2  11  0.0611538887024  7  1
2  11  0.0764031410217  7  1
2  11  0.0816571712494  7  1
2  11  0.0646362304688  7  1
2  11  0.0700900554657  7  1
2  11  0.0585870742798  7  1
2  11  0.0556650161743  7  1
2  11  0.0626230239868  7  1
2  11  0.0581030845642  7  1
2  11  0.0581200122833  7  1
2  11  0.0576088428497  7  1
2  11  0.0580868721008  7  1
2  11  0.059093952179  7  1
2  11  0.0648992061615  7  1
2  11  0.0617570877075  7  1
2  11  0.0648589134216  7  1
2  11  0.0641040802002  7  1
2  11  0.0679218769073  7  1
2  11  0.0444829463959  7  1
2  12  0.0551760196686  7  1
2  12  0.0363409519196  7  1
2  12  0.0409550666809  7  1
2  12  0.0402500629425  7  1
2  12  0.0420680046082  7  1
2  12  0.038959980011  7  1
2  12  0.0363311767578  7  1
2  12  0.0372130870819  7  1
2  12  0.0369679927826  7  1
2  12  0.0601758956909  7  1
2  12  0.0401730537415  7  1
2  12  0.0383989810944  7  1
2  12  0.0390739440918  7  1
2  12  0.0391788482666  7  1
2  12  0.0391330718994  7  1
2  12  0.0375778675079  7  1
2  12  0.0381038188934  7  1
2  12  0.037474155426  7  1
2  12  0.0398108959198  7  1
2  12  0.0372438430786  7  1
2  12  0.0401520729065  7  1
2  12  0.0513279438019  7  1
2  12  0.0375461578369  7  1
2  12  0.0383880138397  7  1
2  12  0.0375990867615  7  1
2  12  0.0507900714874  7  1
2  12  0.0420792102814  7  1
2  12  0.0432062149048  7  1
2  12  0.0372049808502  7  1
2  12  0.0385849475861  7  1
2  12  0.0378921031952  7  1
2  12  0.0385420322418  7  1
2  12  0.0361490249634  7  1
2  12  0.0378720760345  7  1
2  12  0.037693977356  7  1
2  12  0.0379428863525  7  1
2  12  0.0392189025879  7  1
2  12  0.0374939441681  7  1
2  12  0.0397469997406  7  1
2  12  0.0376300811768  7  1
2  12  0.0362000465393  7  1
2  12  0.0439469814301  7  1
2  13  0.0360100269318  7  1
2  13  0.0379071235657  7  1
2  13  0.0368099212646  7  1
2  13  0.0376260280609  7  1
2  13  0.0368208885193  7  1
2  13  0.0378849506378  7  1
2  13  0.0385320186615  7  1
2  13  0.0425000190735  7  1
2  13  0.0418529510498  7  1
2  13  0.0389368534088  7  1
2  13  0.0367648601532  7  1
2  13  0.0370090007782  7  1
2  13  0.0370800495148  7  1
2  13  0.0363881587982  7  1
2  13  0.0389080047607  7  1
2  13  0.0362360477448  7  1
2  13  0.0367841720581  7  1
2  13  0.0372190475464  7  1
2  13  0.0372378826141  7  1
2  13  0.0461030006409  7  1
2  13  0.0362451076508  7  1
2  13  0.0376229286194  7  1
2  13  0.0368587970734  7  1
2  13  0.0372610092163  7  1
2  13  0.0411729812622  7  1
2  13  0.0365350246429  7  1
2  13  0.0357818603516  7  1
2  13  0.0371680259705  7  1
2  13  0.0366759300232  7  1
2  13  0.0370218753815  7  1
2  13  0.0359320640564  7  1
2  13  0.0370650291443  7  1
2  13  0.0364608764648  7  1
2  13  0.0363900661469  7  1
2  13  0.0379810333252  7  1
2  13  0.0428550243378  7  1
2  13  0.0412049293518  7  1
2  13  0.0388379096985  7  1
2  13  0.0370891094208  7  1
2  13  0.0365450382233  7  1
2  13  0.0382421016693  7  1
2  13  0.0367298126221  7  1
2  14  0.0407898426056  7  1
2  14  0.0375039577484  7  1
2  14  0.0372488498688  7  1
2  14  0.0394351482391  7  1
2  14  0.0375800132751  7  1
2  14  0.036413192749  7  1
2  14  0.0410051345825  7  1
2  14  0.0367999076843  7  1
2  14  0.037250995636  7  1
2  14  0.0369188785553  7  1
2  14  0.0372569561005  7  1
2  14  0.0368349552155  7  1
2  14  0.0367050170898  7  1
2  14  0.0371332168579  7  1
2  14  0.0368630886078  7  1
2  14  0.0363390445709  7  1
2  14  0.0372550487518  7  1
2  14  0.0370290279388  7  1
2  14  0.036808013916  7  1
2  14  0.0361731052399  7  1
2  14  0.0535099506378  7  1
2  14  0.0417318344116  7  1
2  14  0.0434370040894  7  1
2  14  0.039824962616  7  1
2  14  0.0363779067993  7  1
2  14  0.0378720760345  7  1
2  14  0.0365002155304  7  1
2  14  0.0382709503174  7  1
2  14  0.0378069877625  7  1
2  14  0.0373589992523  7  1
2  14  0.0364880561829  7  1
2  14  0.0427260398865  7  1
2  14  0.0364370346069  7  1
2  14  0.0371911525726  7  1
2  14  0.0367600917816  7  1
2  14  0.0381090641022  7  1
2  14  0.0360481739044  7  1
2  14  0.0378601551056  7  1
2  14  0.0584089756012  7  1
2  14  0.037281036377  7  1
2  14  0.0374100208282  7  1
2  14  0.0371909141541  7  1
2  15  0.0364820957184  7  1
2  15  0.03679895401  7  1
2  15  0.0366771221161  7  1
2  15  0.036926984787  7  1
2  15  0.0381529331207  7  1
2  15  0.0372729301453  7  1
2  15  0.0423820018768  7  1
2  15  0.0606060028076  7  1
2  15  0.0366189479828  7  1
2  15  0.0394539833069  7  1
2  15  0.0417189598083  7  1
2  15  0.0386579036713  7  1
2  15  0.0402390956879  7  1
2  15  0.0371239185333  7  1
2  15  0.0395658016205  7  1
2  15  0.0365989208221  7  1
2  15  0.0397379398346  7  1
2  15  0.0372869968414  7  1
2  15  0.0418241024017  7  1
2  15  0.0379869937897  7  1
2  15  0.0382699966431  7  1
2  15  0.0370478630066  7  1
2  15  0.0387969017029  7  1
2  15  0.041494846344  7  1
2  15  0.0397610664368  7  1
2  15  0.0394461154938  7  1
2  15  0.0369160175323  7  1
2  15  0.0384149551392  7  1
2  15  0.0380420684814  7  1
2  15  0.0429029464722  7  1
2  15  0.0406401157379  7  1
2  15  0.040785074234  7  1
2  15  0.0367150306702  7  1
2  15  0.0449550151825  7  1
2  15  0.0374150276184  7  1
2  15  0.0362269878387  7  1
2  15  0.0370769500732  7  1
2  15  0.0402491092682  7  1
2  15  0.0366570949554  7  1
2  15  0.0401620864868  7  1
2  15  0.0375490188599  7  1
2  15  0.0394649505615  7  1
2  16  0.0366230010986  7  1
2  16  0.0432529449463  7  1
2  16  0.0389811992645  7  1
2  16  0.0361571311951  7  1
2  16  0.0364260673523  7  1
2  16  0.0362570285797  7  1
2  16  0.0364410877228  7  1
2  16  0.0369129180908  7  1
2  16  0.0359301567078  7  1
2  16  0.0376281738281  7  1
2  16  0.0372591018677  7  1
2  16  0.0426700115204  7  1
2  16  0.0453150272369  7  1
2  16  0.0437309741974  7  1
2  16  0.0368938446045  7  1
2  16  0.0391399860382  7  1
2  16  0.0425038337708  7  1
2  16  0.0373902320862  7  1
2  16  0.0363578796387  7  1
2  16  0.0488150119781  7  1
2  16  0.0370919704437  7  1
2  16  0.0364229679108  7  1
2  16  0.0400631427765  7  1
2  16  0.0369961261749  7  1
2  16  0.0458161830902  7  1
2  16  0.0613720417023  7  1
2  16  0.0365040302277  7  1
2  16  0.0367980003357  7  1
2  16  0.0388278961182  7  1
2  16  0.0470280647278  7  1
2  16  0.0360491275787  7  1
2  16  0.0367040634155  7  1
2  16  0.0360679626465  7  1
2  16  0.0377359390259  7  1
2  16  0.036514043808  7  1
2  16  0.0372469425201  7  1
2  16  0.0440011024475  7  1
2  16  0.0439949035645  7  1
2  16  0.0526819229126  7  1
2  16  0.042163848877  7  1
2  16  0.0581579208374  7  1
2  16  0.0364248752594  7  1
