size  blanks  time  guess  backtrack
12  1  0.215517044067  0  0
12  1  0.0685050487518  0  0
12  1  0.097293138504  0  0
12  1  0.0714209079742  0  0
12  1  0.0435299873352  0  0
12  1  0.0387198925018  0  0
12  1  0.0384120941162  0  0
12  1  0.0378000736237  0  0
12  1  0.0423979759216  0  0
12  1  0.082640171051  0  0
12  1  0.0446090698242  0  0
12  1  0.0608170032501  0  0
12  1  0.0763828754425  0  0
12  1  0.0596399307251  0  0
12  1  0.0570869445801  0  0
12  1  0.0744390487671  0  0
12  1  0.0636570453644  0  0
12  1  0.107886075974  0  0
12  1  0.0773379802704  0  0
12  1  0.0530588626862  0  0
12  1  0.105428934097  0  0
12  1  0.0902621746063  0  0
12  1  0.0768828392029  0  0
12  1  0.0734188556671  0  0
12  1  0.0640940666199  0  0
12  1  0.0668160915375  0  0
12  1  0.068470954895  0  0
12  1  0.0595190525055  0  0
12  1  0.0640778541565  0  0
12  1  0.0366458892822  0  0
12  2  0.0507318973541  0  0
12  2  0.0501811504364  0  0
12  2  0.0436589717865  0  0
12  2  0.0457770824432  0  0
12  2  0.0414810180664  0  0
12  2  0.0939857959747  0  0
12  2  0.0840249061584  0  0
12  2  0.107409954071  0  0
12  2  0.0815570354462  0  0
12  2  0.0511360168457  0  0
12  2  0.0720460414886  0  0
12  2  0.0673391819  0  0
12  2  0.0355648994446  0  0
12  2  0.040755033493  0  0
12  2  0.0284929275513  0  0
12  2  0.0482659339905  0  0
12  2  0.0928468704224  0  0
12  2  0.0546989440918  0  0
12  2  0.0952060222626  0  0
12  2  0.0801310539246  0  0
12  2  0.0357570648193  0  0
12  2  0.0404348373413  0  0
12  2  0.0761690139771  0  0
12  2  0.0817379951477  0  0
12  2  0.0402760505676  0  0
12  2  0.0399777889252  0  0
12  2  0.0588009357452  0  0
12  2  0.0732529163361  0  0
12  2  0.0728068351746  0  0
12  2  0.0678808689117  0  0
12  3  0.080913066864  0  0
12  3  0.0730209350586  0  0
12  3  0.0698938369751  0  0
12  3  0.073490858078  0  0
12  3  0.072124004364  0  0
12  3  0.0752060413361  0  0
12  3  0.0658469200134  0  0
12  3  0.0553591251373  0  0
12  3  0.0630099773407  0  0
12  3  0.108021974564  0  0
12  3  0.081356048584  0  0
12  3  0.0778779983521  0  0
12  3  0.0682890415192  0  0
12  3  0.0926930904388  0  0
12  3  0.0927999019623  0  0
12  3  0.0741159915924  0  0
12  3  0.0524289608002  0  0
12  3  0.0424420833588  0  0
12  3  0.0397748947144  0  0
12  3  0.0385749340057  0  0
12  3  0.0408010482788  0  0
12  3  0.0452442169189  0  0
12  3  0.04181599617  0  0
12  3  0.0433669090271  0  0
12  3  0.0416009426117  0  0
12  3  0.0405950546265  0  0
12  3  0.0429301261902  0  0
12  3  0.0309648513794  0  0
12  3  0.0466341972351  0  0
12  3  0.0276172161102  0  0
12  4  0.0637490749359  0  0
12  4  0.135219812393  0  0
12  4  0.0690410137177  0  0
12  4  0.0585789680481  0  0
12  4  0.111662864685  0  0
12  4  0.0654499530792  0  0
12  4  0.105829000473  0  0
12  4  0.0811080932617  0  0
12  4  0.0699338912964  0  0
12  4  0.0501918792725  0  0
12  4  0.0900599956512  0  0
12  4  0.064080953598  0  0
12  4  0.0999970436096  0  0
12  4  0.0970978736877  0  0
12  4  0.0987479686737  0  0
12  4  0.111074924469  0  0
12  4  0.103801012039  0  0
12  4  0.070631980896  0  0
12  4  0.103646993637  0  0
12  4  0.174929141998  0  0
12  4  0.133287906647  0  0
12  4  0.118770122528  0  0
12  4  0.052503824234  0  0
12  4  0.0379829406738  0  0
12  4  0.0313429832458  0  0
12  4  0.0363509654999  0  0
12  4  0.047217130661  0  0
12  4  0.036141872406  0  0
12  4  0.0927360057831  0  0
12  4  0.111020088196  0  0
12  5  0.0871520042419  0  0
12  5  0.0888118743896  0  0
12  5  0.0854678153992  0  0
12  5  0.0756239891052  0  0
12  5  0.0493168830872  0  0
12  5  0.0602440834045  0  0
12  5  0.0653369426727  0  0
12  5  0.0920159816742  0  0
12  5  0.0606429576874  0  0
12  5  0.0271210670471  0  0
12  5  0.030907869339  0  0
12  5  0.0262560844421  0  0
12  5  0.0943248271942  0  0
12  5  0.0402989387512  0  0
12  5  0.0198540687561  0  0
12  5  0.0254921913147  0  0
12  5  0.0275180339813  0  0
12  5  0.0264739990234  0  0
12  5  0.0299260616302  0  0
12  5  0.038999080658  0  0
12  5  0.0868089199066  0  0
12  5  0.0472249984741  0  0
12  5  0.0430161952972  0  0
12  5  0.0440509319305  0  0
12  5  0.039498090744  0  0
12  5  0.0362119674683  0  0
12  5  0.0235781669617  0  0
12  5  0.024650812149  0  0
12  5  0.0223469734192  0  0
12  5  0.0205411911011  0  0
12  6  0.0680940151215  0  0
12  6  0.0612871646881  0  0
12  6  0.0592660903931  0  0
12  6  0.044075012207  0  0
12  6  0.0378150939941  0  0
12  6  0.0239820480347  0  0
12  6  0.0379030704498  0  0
12  6  0.0463321208954  0  0
12  6  0.0547239780426  0  0
12  6  0.0478570461273  0  0
12  6  0.040116071701  0  0
12  6  0.0529429912567  0  0
12  6  0.0973501205444  0  0
12  6  0.0787649154663  0  0
12  6  0.0949990749359  0  0
12  6  0.0998930931091  0  0
12  6  0.0907409191132  0  0
12  6  0.108381032944  0  0
12  6  0.0978651046753  0  0
12  6  0.139762878418  0  0
12  6  0.0560269355774  0  0
12  6  0.0804359912872  0  0
12  6  0.0731520652771  0  0
12  6  0.0506618022919  0  0
12  6  0.0488958358765  0  0
12  6  0.0515949726105  0  0
