size  blanks  time  guess  backtrack
6  1  0.0195031166077  0  0
6  1  0.0217258930206  0  0
6  1  0.0236611366272  0  0
6  1  0.0214960575104  0  0
6  1  0.023638010025  0  0
6  1  0.02170586586  0  0
6  1  0.0334179401398  0  0
6  1  0.0184860229492  0  0
6  1  0.0191531181335  0  0
6  1  0.0189681053162  0  0
6  1  0.0185461044312  0  0
6  1  0.034087896347  0  0
6  1  0.022038936615  0  0
6  1  0.020339012146  0  0
6  1  0.0217978954315  0  0
6  1  0.0277240276337  0  0
6  1  0.0390958786011  0  0
6  1  0.0192070007324  0  0
6  1  0.018697977066  0  0
6  1  0.0199298858643  0  0
6  1  0.0186369419098  0  0
6  1  0.0194001197815  0  0
6  1  0.0197849273682  0  0
6  1  0.0221419334412  0  0
6  1  0.0219979286194  0  0
6  1  0.0226969718933  0  0
6  1  0.0219259262085  0  0
6  1  0.0217452049255  0  0
6  1  0.0203621387482  0  0
6  1  0.0188398361206  0  0
6  1  0.0190019607544  0  0
6  1  0.0191950798035  0  0
6  1  0.0188739299774  0  0
6  1  0.018590927124  0  0
6  1  0.0395858287811  0  0
6  1  0.0191390514374  0  0
6  1  0.0214190483093  0  0
6  1  0.0195450782776  0  0
6  1  0.0218739509583  0  0
6  1  0.0227828025818  0  0
6  1  0.0221900939941  0  0
6  1  0.0216109752655  0  0
6  2  0.0226581096649  0  0
6  2  0.0215749740601  0  0
6  2  0.0217959880829  0  0
6  2  0.0222690105438  0  0
6  2  0.0217251777649  0  0
6  2  0.0219521522522  0  0
6  2  0.0223820209503  0  0
6  2  0.0246870517731  0  0
6  2  0.0380339622498  0  0
6  2  0.0254080295563  0  0
6  2  0.0226049423218  0  0
6  2  0.0220048427582  0  0
6  2  0.0226368904114  0  0
6  2  0.0263800621033  0  0
6  2  0.018846988678  0  0
6  2  0.0242340564728  0  0
6  2  0.0195059776306  0  0
6  2  0.0366339683533  0  0
6  2  0.0218319892883  0  0
6  2  0.0229339599609  0  0
6  2  0.0223500728607  0  0
6  2  0.0353519916534  0  0
6  2  0.0230920314789  0  0
6  2  0.0223031044006  0  0
6  2  0.0315778255463  0  0
6  2  0.0222380161285  0  0
6  2  0.0226588249207  0  0
6  2  0.0233290195465  0  0
6  2  0.019376039505  0  0
6  2  0.022008895874  0  0
6  2  0.0360360145569  0  0
6  2  0.0221059322357  0  0
6  2  0.0248198509216  0  0
6  2  0.0244171619415  0  0
6  2  0.0266170501709  0  0
6  2  0.02481508255  0  0
6  2  0.0212109088898  0  0
6  2  0.0218880176544  0  0
6  2  0.022304058075  0  0
6  2  0.0216860771179  0  0
6  2  0.0218760967255  0  0
6  2  0.0218999385834  0  0
6  3  0.0237851142883  0  0
6  3  0.0221810340881  0  0
6  3  0.0226049423218  0  0
6  3  0.0215609073639  0  0
6  3  0.0485579967499  1  0
6  3  0.0476491451263  1  0
6  3  0.0441219806671  1  0
6  3  0.0239660739899  0  0
6  3  0.0245449542999  0  0
6  3  0.02485704422  0  0
6  3  0.0289340019226  0  0
6  3  0.0280258655548  0  0
6  3  0.027517080307  0  0
6  3  0.0274150371552  0  0
6  3  0.0224058628082  0  0
6  3  0.0237209796906  0  0
6  3  0.0266110897064  0  0
6  3  0.0314118862152  0  0
6  3  0.0293850898743  0  0
6  3  0.0271441936493  0  0
6  3  0.0271599292755  0  0
6  3  0.0246529579163  0  0
6  3  0.0246288776398  0  0
6  3  0.0475478172302  1  0
6  3  0.0473279953003  1  0
6  3  0.0497920513153  1  0
6  3  0.0482630729675  1  0
6  3  0.0480260848999  1  0
6  3  0.0239980220795  0  0
6  3  0.0240190029144  0  0
6  3  0.0239460468292  0  0
6  3  0.0241830348969  0  0
6  3  0.0237290859222  0  0
6  3  0.0241940021515  0  0
6  3  0.0241889953613  0  0
6  3  0.0218269824982  0  0
6  3  0.0227630138397  0  0
6  3  0.0245540142059  0  0
6  3  0.0267210006714  0  0
6  3  0.0256741046906  0  0
6  3  0.0238091945648  0  0
6  3  0.0662379264832  2  1
6  4  0.0428960323334  1  0
6  4  0.043478012085  1  0
6  4  0.0623600482941  2  0
6  4  0.0619971752167  2  0
6  4  0.0675611495972  2  0
6  4  0.0705389976501  2  0
6  4  0.0912210941315  3  0
6  4  0.0272688865662  0  0
6  4  0.0837368965149  2  1
6  4  0.0855391025543  2  1
6  4  0.0771498680115  2  1
6  4  0.0786151885986  2  1
6  4  0.135355949402  4  1
6  4  0.152465105057  5  1
6  4  0.037045955658  0  0
6  4  0.0360109806061  0  0
6  4  0.0496561527252  0  0
6  4  0.0489530563354  0  0
6  4  0.0641610622406  0  0
6  4  0.114702939987  3  1
6  4  0.17794919014  6  2
6  4  0.048868894577  1  0
6  4  0.145648956299  5  2
6  4  0.0798568725586  1  0
6  4  0.0862209796906  1  0
6  4  0.104568004608  2  0
6  4  0.106719970703  2  0
6  4  0.113070011139  2  0
6  4  0.0264778137207  0  0
6  4  0.0259459018707  0  0
6  4  0.0246109962463  0  0
6  4  0.02707695961  0  0
6  4  0.0265738964081  0  0
6  4  0.0268058776855  0  0
6  4  0.0271880626678  0  0
6  4  0.0665190219879  2  1
6  4  0.0678968429565  2  1
6  4  0.0672521591187  2  1
6  4  0.0668838024139  2  1
6  4  0.0659530162811  2  1
6  4  0.0818679332733  2  1
6  4  0.0863430500031  2  1
6  5  0.223904848099  8  3
6  5  0.217558145523  8  3
6  5  0.232579946518  8  3
6  5  0.22926402092  8  3
6  5  0.258975982666  8  3
6  5  0.3171479702  11  3
6  5  0.323673963547  11  3
6  5  0.145520925522  5  1
6  5  0.162894010544  5  1
6  5  0.156973838806  5  1
6  5  0.185621023178  4  1
6  5  0.194228887558  5  1
6  5  0.18546295166  5  1
6  5  0.185467004776  5  1
6  5  0.176243066788  6  2
6  5  0.220233917236  7  2
6  5  0.229936122894  7  2
6  5  0.249127864838  10  1
6  5  0.268760919571  11  1
6  5  0.323471784592  15  3
6  5  0.338402032852  16  3
6  5  0.121110916138  3  0
6  5  0.144087076187  4  0
6  5  0.144059896469  4  0
6  5  0.199533939362  7  1
6  5  0.271354913712  10  3
6  5  0.290009975433  12  3
6  5  0.337746143341  14  3
6  5  0.0265529155731  0  0
6  5  0.0413229465485  0  0
6  5  0.0420298576355  0  0
6  5  0.0446748733521  0  0
6  5  0.0946080684662  2  0
6  5  0.0941109657288  2  0
6  5  0.126560926437  3  0
6  5  0.08238697052  2  1
6  5  0.0818119049072  2  1
6  5  0.0817251205444  2  1
6  5  0.109761953354  2  1
6  5  0.108445882797  2  1
6  5  0.109272003174  2  1
6  5  0.111767053604  2  1
6  6  0.330049991608  11  3
6  6  0.515929937363  20  8
6  6  0.555047988892  20  8
6  6  0.512484788895  20  8
6  6  0.878826856613  36  14
6  6  1.0915119648  46  20
6  6  1.11615514755  50  22
6  6  0.382529973984  16  5
6  6  0.474083900452  21  7
6  6  0.713719129562  34  13
6  6  0.71705698967  34  13
6  6  1.12180113792  51  20
6  6  0.991055011749  47  18
6  6  1.05125379562  53  20
6  6  0.466865062714  23  5
6  6  0.431072950363  22  5
6  6  0.441870927811  23  5
6  6  0.448647975922  23  5
6  6  0.441992998123  23  5
6  6  0.441969156265  23  5
6  6  0.44523692131  23  5
6  6  0.333583831787  14  3
6  6  0.707142829895  28  9
6  6  3.42307710648  156  71
6  6  3.32282590866  156  71
6  6  5.0881690979  231  109
6  6  5.16974401474  231  109
6  6  5.28358387947  231  109
6  6  0.121499061584  3  0
6  6  0.116632938385  3  0
6  6  0.16310095787  5  0
6  6  0.360677957535  13  4
6  6  0.288330078125  10  2
6  6  0.303093910217  11  2
6  6  0.317713975906  11  2
6  6  0.21124792099  8  4
6  6  1.4676399231  66  31
6  6  1.45389199257  66  31
6  6  15.8796989918  480  237
6  6  4.03859400749  180  86
6  6  4.12784409523  180  86
6  6  4.52571511269  193  92
6  7  13.0896980762  596  294
6  7  29.4420180321  1304  645
6  7  69.4949390888  3117  1550
6  7  18.2915949821  930  458
6  7  18.3704800606  930  458
6  7  8.33155012131  398  189
6  7  8.32752513885  398  189
6  7  2.96447587013  144  65
6  7  2.8500020504  117  51
6  7  16.0535399914  659  320
6  7  17.9286530018  758  369
6  7  18.0202391148  758  369
6  7  0.573851108551  32  8
6  7  0.588771104813  32  8
6  7  4.53486299515  213  97
6  7  4.52098202705  214  97
6  7  10.3760149479  483  230
6  7  21.8597130775  1016  494
6  7  1.87707591057  98  41
6  7  0.78072810173  39  11
6  7  0.834750175476  44  13
6  7  3.81206011772  184  85
6  7  5.61340212822  270  127
6  7  1.21951913834  54  22
6  7  0.873459815979  44  14
6  7  1.77479290962  90  36
6  7  1.77212905884  91  36
6  7  1.76242995262  90  35
6  7  0.351555109024  14  4
6  7  2.95391392708  148  69
6  7  0.649626016617  35  11
6  7  0.644700050354  35  11
6  7  0.638549089432  35  11
6  7  0.646348953247  33  9
6  7  0.775223016739  39  12
6  7  10.8861689568  580  283
6  7  39.8733987808  2267  1126
6  7  17.9729361534  823  404
6  7  1.37478303909  69  27
6  7  3.95665788651  198  91
6  7  6.47913503647  302  143
6  7  6.41754889488  315  149
6  8  8.84284496307  398  189
6  8  12.6251220703  567  273
6  8  2.77552604675  120  50
6  8  2.81034398079  120  50
6  8  3.06026005745  133  56
6  8  3.03675317764  136  57
6  8  5.71051001549  242  110
6  8  0.866332054138  43  12
6  8  0.87859416008  44  12
6  8  0.886919975281  44  12
6  8  0.867482185364  44  12
6  8  0.868918895721  44  12
6  8  2.32994294167  104  42
6  8  0.62907409668  32  7
6  8  0.893280982971  44  13
6  8  3.18304085732  148  62
6  8  3.21521687508  149  62
6  8  4.38774585724  201  88
6  8  1.92748403549  95  35
6  8  2.10203313828  102  38
6  8  2.09581804276  102  38
6  8  6.01863384247  289  135
6  8  4.41544008255  232  104
6  8  4.5002579689  233  105
6  8  16.8145990372  763  369
6  8  28.0100460052  1236  605
