size  blanks  time  guess  backtrack
6  108  12.5913319588  672  326
6  108  35.7004649639  1590  773
6  108  3.46665215492  207  76
6  108  3.49531006813  207  76
6  108  3.48270797729  207  76
6  108  3.4632370472  207  76
6  108  3.50322008133  207  76
6  108  22.4698119164  1131  556
6  108  1.62886404991  104  30
6  108  3.47474312782  207  76
6  108  3.45549511909  207  76
6  108  3.45026016235  207  76
6  108  3.52096486092  207  76
6  108  3.47878789902  207  76
6  108  26.3842010498  1134  558
6  108  7.21271395683  380  167
6  108  7.39961290359  353  150
6  108  9.72149014473  453  200
6  108  3.50850605965  207  76
6  108  3.48542284966  207  76
6  108  3.47148799896  207  76
6  108  59.0513679981  2828  1406
6  108  27.1336739063  1218  586
6  108  3.00927186012  168  58
6  108  3.02926516533  168  58
6  108  2.99578404427  168  58
6  108  3.47618293762  207  76
6  108  3.51619505882  207  76
6  108  22.9116430283  1016  498
6  108  1.71479296684  107  30
6  108  3.36172795296  198  72
6  108  3.47638702393  207  76
6  108  3.47262907028  207  76
6  108  3.49371290207  207  76
6  108  3.48338413239  207  76
6  108  7.09368300438  360  170
6  108  2.3553788662  132  45
6  108  2.19947695732  142  44
6  108  3.48351788521  207  76
6  108  3.51117300987  207  76
6  108  3.54005098343  207  76
6  108  3.47063994408  207  76
